"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","INDIC","INDIC_LABEL","Value"
"2002M02","LV","Latvia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","88.32"
"2002M02","LV","Latvia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","91.87"
"2002M02","LT","Lithuania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","85.75"
"2002M02","LT","Lithuania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.78"
"2002M02","LU","Luxembourg","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","88.78"
"2002M02","LU","Luxembourg","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.30"
"2002M02","HU","Hungary","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","84.56"
"2002M02","HU","Hungary","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","85.72"
"2002M02","MT","Malta","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","89.03"
"2002M02","MT","Malta","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.19"
"2002M02","NL","Netherlands","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.95"
"2002M02","NL","Netherlands","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.84"
"2002M02","AT","Austria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.14"
"2002M02","AT","Austria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.21"
"2002M02","PL","Poland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.58"
"2002M02","PL","Poland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.59"
"2002M02","PT","Portugal","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.03"
"2002M02","PT","Portugal","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.84"
"2002M02","RO","Romania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","85.74"
"2002M02","RO","Romania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","86.41"
"2002M02","SI","Slovenia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.59"
"2002M02","SI","Slovenia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.72"
"2002M02","SK","Slovakia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","61.18"
"2002M02","SK","Slovakia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","61.86"
"2002M02","FI","Finland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","94.98"
"2002M02","FI","Finland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.51"
"2002M02","SE","Sweden","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.02"
"2002M02","SE","Sweden","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.13"
"2002M02","UK","United Kingdom","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","125.57"
"2002M02","UK","United Kingdom","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","127.08"
"2002M02","NO","Norway","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","91.59"
"2002M02","NO","Norway","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.42"
"2002M02","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.19"
"2002M02","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.18"
"2002M02","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","75.34"
"2002M02","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","77.23"
"2002M02","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","129.92"
"2002M02","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","130.97"
"2002M02","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.18"
"2002M02","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.05"
"2002M02","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","67.52"
"2002M02","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","68.55"
"2002M02","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","63.39"
"2002M02","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","64.46"
"2002M02","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","69.14"
"2002M02","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","69.78"
"2002M02","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.27"
"2002M02","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.84"
"2002M02","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","136.76"
"2002M02","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","138.63"
"2002M02","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.60"
"2002M02","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.62"
"2002M02","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","124.07"
"2002M02","MX","Mexico","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","125.62"
"2002M02","NZ","New Zealand","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","74.96"
"2002M02","NZ","New Zealand","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","75.29"
"2002M02","RU","Russia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","69.64"
"2002M02","RU","Russia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","69.78"
"2002M03","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","84.55"
"2002M03","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","87.62"
"2002M03","EU28","European Union (current composition)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","85.91"
"2002M03","EU28","European Union (current composition)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.78"
"2002M03","BE","Belgium","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","91.92"
"2002M03","BE","Belgium","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.88"
"2002M03","BG","Bulgaria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","75.53"
"2002M03","BG","Bulgaria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","77.21"
"2002M03","CZ","Czechia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","77.61"
"2002M03","CZ","Czechia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","78.42"
"2002M03","DK","Denmark","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.36"
"2002M03","DK","Denmark","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.52"
"2002M03","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","94.94"
"2002M03","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","96.57"
"2002M03","EE","Estonia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","80.89"
"2002M03","EE","Estonia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","83.69"
"2002M03","IE","Ireland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","87.26"
"2002M03","IE","Ireland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","87.78"
"2002M03","EL","Greece","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","86.33"
"2002M03","EL","Greece","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","88.35"
"2002M03","ES","Spain","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","86.49"
"2002M03","ES","Spain","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","87.63"
"2002M03","FR","France","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.61"
"2002M03","FR","France","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.84"
"2002M03","HR","Croatia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","89.81"
"2002M03","HR","Croatia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.57"
"2002M03","IT","Italy","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","90.26"
"2002M03","IT","Italy","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","91.73"
"2002M03","CY","Cyprus","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","88.51"
